Timestamp,AccX,AccY,AccZ,MagX,MagY,MagZ,GyrX,GyrY,GyrZ,LinAccX,LinAccY,LinAccZ
1698280207170,NaN,NaN,NaN,-0.36444885,-0.6845472,9.775938,NaN,NaN,NaN,0.021547815,-0.038307227,-0.0047884034
1698280207181,-0.37588966,-0.6823475,9.77792,-0.36360586,-0.6838161,9.77602,NaN,NaN,NaN,-0.0047884034,-0.009576807,0.090979666
1698280207180,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280207190,-0.39983168,-0.7230489,9.785102,-0.3631061,-0.6836763,9.776049,-0.0012217305,0.002443461,-0.0012217305,0.04070143,0.050278235,0.009576807
1698280207200,-0.37588966,-0.7469909,9.751583,-0.36235845,-0.68380976,9.776068,-0.0012217305,0.0012217305,0.0,NaN,NaN,NaN
1698280207201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016759412,0.009576807,0.016759412
1698280207211,-0.4309563,-0.78290397,9.85214,NaN,NaN,NaN,-0.0061086523,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280207210,NaN,NaN,NaN,-0.36263052,-0.6843069,9.776022,NaN,NaN,NaN,0.04070143,-0.011971008,-0.01436521
1698280207220,-0.4381389,-0.7302315,9.854534,NaN,NaN,NaN,-0.007330383,-0.009773844,-0.0012217305,-0.011971008,-0.047884032,0.08379706
1698280207221,NaN,NaN,NaN,-0.361893,-0.68373543,9.77609,NaN,NaN,NaN,NaN,NaN,NaN
1698280207230,-0.37828386,-0.80924016,9.828198,NaN,NaN,NaN,NaN,NaN,NaN,-0.019153614,0.0023942017,0.08619126
1698280207231,NaN,NaN,NaN,-0.36210862,-0.68558586,9.775952,-0.004886922,-0.012217305,-0.002443461,NaN,NaN,NaN
1698280207241,-0.36152446,-0.7230489,9.859323,NaN,NaN,NaN,-0.0036651916,-0.004886922,-0.0012217305,NaN,NaN,NaN
1698280207240,NaN,NaN,NaN,-0.36023846,-0.68581784,9.776005,NaN,NaN,NaN,0.035913024,-0.074220255,0.059855044
1698280207250,-0.44771573,-0.7110779,9.844957,-0.35942072,-0.68567145,9.776045,-0.0012217305,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280207251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05267244,0.011971008,0.090979666
1698280207261,-0.40462008,-0.6488287,9.832987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207260,NaN,NaN,NaN,-0.35875705,-0.6844675,9.776154,0.0,0.004886922,-0.002443461,-0.033518825,0.023942016,0.076614454
1698280207270,-0.4165911,-0.6871359,9.7324295,NaN,NaN,NaN,NaN,NaN,NaN,0.007182605,0.08619126,0.06464344
1698280207271,NaN,NaN,NaN,-0.3587285,-0.6837598,9.776205,0.002443461,0.007330383,-0.002443461,NaN,NaN,NaN
1698280207281,-0.4381389,-0.7469909,9.694122,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.047884032,-0.033518825
1698280207280,NaN,NaN,NaN,-0.3593013,-0.6826484,9.776261,0.0,0.014660766,-0.002443461,NaN,NaN,NaN
1698280207291,-0.4237737,-0.7541735,9.794679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207290,NaN,NaN,NaN,-0.36101073,-0.68300706,9.776174,-0.0036651916,0.018325957,-0.0036651916,-0.021547815,-0.009576807,-0.07182605
1698280207301,-0.40701428,-0.7326257,9.888053,NaN,NaN,NaN,-0.0061086523,0.008552114,-0.0036651916,NaN,NaN,NaN
1698280207300,NaN,NaN,NaN,-0.36154735,-0.68354076,9.776116,NaN,NaN,NaN,-0.007182605,-0.016759412,0.02633622
1698280207310,-0.41180268,-0.79726917,9.864111,-0.36299172,-0.68412304,9.776022,NaN,NaN,NaN,0.009576807,0.0023942017,0.11971009
1698280207311,NaN,NaN,NaN,NaN,NaN,NaN,-0.0036651916,-0.004886922,-0.0036651916,NaN,NaN,NaN
1698280207321,-0.4285621,-0.79726917,9.80665,NaN,NaN,NaN,0.002443461,-0.019547688,-0.0036651916,0.0047884034,-0.059855044,0.095768064
1698280207320,NaN,NaN,NaN,-0.36407968,-0.68599576,9.77585,NaN,NaN,NaN,NaN,NaN,NaN
1698280207331,-0.39504328,-0.7134721,9.8042555,NaN,NaN,NaN,NaN,NaN,NaN,-0.009576807,-0.059855044,0.038307227
1698280207330,NaN,NaN,NaN,-0.36326075,-0.68589836,9.7758875,0.004886922,-0.018325957,-0.002443461,NaN,NaN,NaN
1698280207341,-0.35673606,-0.7350199,9.868899,NaN,NaN,NaN,0.009773844,-0.014660766,-0.002443461,NaN,NaN,NaN
1698280207340,NaN,NaN,NaN,-0.36034423,-0.68533814,9.776034,NaN,NaN,NaN,0.019153614,0.021547815,0.035913024
1698280207351,-0.4213795,-0.7182605,9.876082,-0.35613155,-0.6824157,9.776394,NaN,NaN,NaN,0.05746084,0.0,0.10055647
1698280207350,NaN,NaN,NaN,NaN,NaN,NaN,0.009773844,-0.007330383,-0.0012217305,NaN,NaN,NaN
1698280207360,-0.41180268,-0.78529817,9.840169,-0.3553198,-0.6819907,9.776453,NaN,NaN,NaN,NaN,NaN,NaN
1698280207361,NaN,NaN,NaN,NaN,NaN,NaN,0.007330383,0.007330383,0.0,-0.007182605,0.01436521,0.107739076
1698280207370,-0.4189853,-0.7685388,9.770737,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.050278235,0.07182605
1698280207371,NaN,NaN,NaN,-0.3567117,-0.68244815,9.77637,0.009773844,0.007330383,0.0012217305,NaN,NaN,NaN
1698280207380,-0.45489833,-0.7134721,9.770737,NaN,NaN,NaN,0.008552114,0.014660766,0.0,NaN,NaN,NaN
1698280207381,NaN,NaN,NaN,-0.3587582,-0.6812477,9.776379,NaN,NaN,NaN,-0.0047884034,-0.033518825,0.0023942017
1698280207391,-0.40222588,-0.7493851,9.763555,-0.36020467,-0.6808733,9.776352,NaN,NaN,NaN,NaN,NaN,NaN
1698280207390,NaN,NaN,NaN,NaN,NaN,NaN,0.009773844,0.010995574,0.0012217305,-0.04070143,0.016759412,0.0023942017
1698280207401,-0.3878607,-0.7374141,9.809045,NaN,NaN,NaN,0.007330383,0.008552114,0.0012217305,NaN,NaN,NaN
1698280207400,NaN,NaN,NaN,-0.36086047,-0.6799086,9.776395,NaN,NaN,NaN,0.011971008,-0.016759412,-0.0023942017
1698280207411,-0.49799395,-0.7613561,9.76116,-0.3637064,-0.67996675,9.776285,0.0036651916,0.0061086523,0.002443461,0.02633622,-0.0047884034,0.04070143
1698280207420,-0.47165772,-0.7422025,9.818622,NaN,NaN,NaN,0.0,0.009773844,0.002443461,-0.079008654,-0.031124622,-0.0047884034
1698280207421,NaN,NaN,NaN,-0.365141,-0.67960525,9.776257,NaN,NaN,NaN,NaN,NaN,NaN
1698280207431,-0.44532153,-0.7445967,9.794679,-0.36668137,-0.6798123,9.776185,-0.002443461,0.010995574,0.0012217305,-0.05267244,-0.011971008,0.050278235
1698280207440,-0.48841715,-0.6847417,9.746795,-0.36885157,-0.67992926,9.776094,-0.0012217305,0.004886922,0.0012217305,NaN,NaN,NaN
1698280207441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02633622,-0.01436521,0.02633622
1698280207451,-0.45968673,-0.6751649,9.765948,NaN,NaN,NaN,-0.004886922,0.0036651916,0.0,NaN,NaN,NaN
1698280207450,NaN,NaN,NaN,-0.37049305,-0.6783462,9.776143,NaN,NaN,NaN,-0.06703765,0.045489833,-0.019153614
1698280207460,-0.45968673,-0.7254431,9.792285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207461,NaN,NaN,NaN,-0.37161136,-0.6787348,9.776073,-0.008552114,-0.004886922,0.0,-0.038307227,0.055066638,0.0
1698280207471,-0.4429273,-0.7230489,9.7803135,NaN,NaN,NaN,-0.010995574,-0.013439035,0.0,-0.035913024,0.0047884034,0.023942016
1698280207470,NaN,NaN,NaN,-0.3717184,-0.6795401,9.776013,NaN,NaN,NaN,NaN,NaN,NaN
1698280207480,-0.45968673,-0.6871359,9.751583,-0.37113053,-0.67984325,9.776014,NaN,NaN,NaN,NaN,NaN,NaN
1698280207481,NaN,NaN,NaN,NaN,NaN,NaN,-0.008552114,-0.021991149,-0.002443461,-0.019153614,0.007182605,0.011971008
1698280207491,-0.4405331,-0.79487497,9.830592,-0.37213063,-0.68149436,9.775862,-0.009773844,-0.02321288,-0.002443461,NaN,NaN,NaN
1698280207490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.038307227,0.045489833,-0.01436521
1698280207500,-0.37110126,-0.7182605,9.856929,-0.36590102,-0.6818748,9.776071,NaN,NaN,NaN,-0.019153614,-0.059855044,0.062249243
1698280207501,NaN,NaN,NaN,NaN,NaN,NaN,-0.014660766,-0.02687807,-0.002443461,NaN,NaN,NaN
1698280207510,-0.35913026,-0.6967127,9.864111,-0.3622359,-0.6825046,9.776163,NaN,NaN,NaN,NaN,NaN,NaN
1698280207511,NaN,NaN,NaN,NaN,NaN,NaN,-0.02076942,-0.02687807,-0.002443461,0.045489833,0.01436521,0.088585466
1698280207520,-0.33997664,-0.770933,9.895236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207521,NaN,NaN,NaN,-0.3583747,-0.6846082,9.776158,-0.02443461,-0.018325957,-0.002443461,0.055066638,0.038307227,0.095768064
1698280207530,-0.33758244,-0.7613561,9.890448,-0.35536548,-0.68694586,9.776104,-0.019547688,-0.010995574,-0.002443461,NaN,NaN,NaN
1698280207531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07182605,-0.033518825,0.12689269
1698280207541,-0.39025488,-0.7589619,9.849746,NaN,NaN,NaN,-0.013439035,-0.0061086523,-0.0012217305,NaN,NaN,NaN
1698280207540,NaN,NaN,NaN,-0.35582715,-0.6879043,9.77602,NaN,NaN,NaN,0.07182605,-0.021547815,0.12210429
1698280207551,-0.37349546,-0.8475474,9.832987,NaN,NaN,NaN,-0.0061086523,-0.002443461,-0.0012217305,0.019153614,-0.016759412,0.08140286
1698280207550,NaN,NaN,NaN,-0.3526273,-0.6915828,9.775876,NaN,NaN,NaN,NaN,NaN,NaN
1698280207561,-0.4261679,-0.7685388,9.835381,-0.35257688,-0.6923425,9.775824,0.0012217305,0.010995574,-0.0012217305,NaN,NaN,NaN
1698280207560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033518825,-0.10295067,0.06464344
1698280207571,-0.35913026,-0.8283938,9.868899,-0.35280344,-0.6930253,9.775767,NaN,NaN,NaN,NaN,NaN,NaN
1698280207570,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,0.010995574,-0.0012217305,-0.016759412,-0.023942016,0.06703765
1698280207581,-0.44771573,-0.842759,9.868899,-0.35420313,-0.6938668,9.775658,NaN,NaN,NaN,NaN,NaN,NaN
1698280207580,NaN,NaN,NaN,NaN,NaN,NaN,-0.002443461,0.017104227,-0.0012217305,0.050278235,-0.08379706,0.10055647
1698280207591,-0.39264908,-0.80205756,9.828198,-0.3555544,-0.69479626,9.775542,NaN,NaN,NaN,-0.035913024,-0.09816227,0.10055647
1698280207590,NaN,NaN,NaN,NaN,NaN,NaN,0.0061086523,0.010995574,0.0,NaN,NaN,NaN
1698280207600,-0.34476504,-0.770933,9.813833,NaN,NaN,NaN,0.013439035,-0.002443461,0.0,NaN,NaN,NaN
1698280207601,NaN,NaN,NaN,-0.35554147,-0.6945015,9.775563,NaN,NaN,NaN,0.016759412,-0.05746084,0.059855044
1698280207611,-0.34476504,-0.6991069,9.813833,-0.3542117,-0.6922849,9.775769,NaN,NaN,NaN,NaN,NaN,NaN
1698280207610,NaN,NaN,NaN,NaN,NaN,NaN,0.010995574,-0.002443461,0.0,0.06703765,-0.023942016,0.045489833
1698280207621,-0.40940848,-0.7469909,9.715671,-0.35398462,-0.69118917,9.775855,NaN,NaN,NaN,0.06464344,0.04309563,0.045489833
1698280207620,NaN,NaN,NaN,NaN,NaN,NaN,0.009773844,0.0,0.0,NaN,NaN,NaN
1698280207631,-0.33758244,-0.7182605,9.871294,-0.35283002,-0.68957883,9.7760105,NaN,NaN,NaN,0.0,-0.0023942017,-0.050278235
1698280207630,NaN,NaN,NaN,NaN,NaN,NaN,0.008552114,0.007330383,0.0,NaN,NaN,NaN
1698280207640,-0.4237737,-0.89064306,9.792285,NaN,NaN,NaN,0.004886922,0.014660766,-0.0012217305,NaN,NaN,NaN
1698280207641,NaN,NaN,NaN,-0.35390493,-0.69133383,9.775847,NaN,NaN,NaN,0.07182605,0.023942016,0.10295067
1698280207650,-0.35194764,-0.6967127,9.844957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207651,NaN,NaN,NaN,-0.35438424,-0.6899328,9.775929,0.007330383,0.02565634,0.0,-0.011971008,-0.14844051,0.023942016
1698280207660,-0.4405331,-0.7350199,9.763555,NaN,NaN,NaN,NaN,NaN,NaN,0.05746084,0.045489833,0.076614454
1698280207661,NaN,NaN,NaN,-0.35781392,-0.68922824,9.775854,0.009773844,0.030543262,0.0,NaN,NaN,NaN
1698280207670,-0.4285621,-0.8379706,9.785102,-0.36124724,-0.6901224,9.775664,NaN,NaN,NaN,NaN,NaN,NaN
1698280207671,NaN,NaN,NaN,NaN,NaN,NaN,0.008552114,0.017104227,0.0,-0.02633622,0.007182605,-0.0023942017
1698280207680,-0.44532153,-0.6392518,9.753978,-0.36359,-0.6874523,9.775765,NaN,NaN,NaN,NaN,NaN,NaN
1698280207681,NaN,NaN,NaN,NaN,NaN,NaN,0.008552114,0.010995574,0.0012217305,-0.011971008,-0.095768064,0.016759412
1698280207691,-0.48602295,-0.6344634,9.662998,-0.36539933,-0.68510485,9.775864,0.012217305,-0.0036651916,0.0,-0.02873042,0.10055647,-0.011971008
1698280207701,-0.40701428,-0.6751649,9.768343,-0.36502168,-0.68278056,9.77604,NaN,NaN,NaN,-0.06703765,0.10534488,-0.10295067
1698280207700,NaN,NaN,NaN,NaN,NaN,NaN,0.0061086523,-0.002443461,0.0,NaN,NaN,NaN
1698280207711,-0.45489833,-0.6655881,9.753978,-0.3655817,-0.6809614,9.776146,NaN,NaN,NaN,0.009576807,0.062249243,0.0
1698280207710,NaN,NaN,NaN,NaN,NaN,NaN,-0.0061086523,0.0,0.0,NaN,NaN,NaN
1698280207721,-0.38067806,-0.7661445,9.799467,-0.36495617,-0.68212795,9.776088,NaN,NaN,NaN,-0.035913024,0.07182605,-0.011971008
1698280207720,NaN,NaN,NaN,NaN,NaN,NaN,-0.009773844,0.0012217305,0.0,NaN,NaN,NaN
1698280207731,-0.4189853,-0.7254431,9.842564,NaN,NaN,NaN,-0.007330383,-0.0012217305,-0.0012217305,0.035913024,-0.02633622,0.031124622
1698280207730,NaN,NaN,NaN,-0.36572498,-0.6827017,9.776019,NaN,NaN,NaN,NaN,NaN,NaN
1698280207740,-0.35913026,-0.79248077,9.880871,-0.3638279,-0.6838506,9.77601,NaN,NaN,NaN,NaN,NaN,NaN
1698280207741,NaN,NaN,NaN,NaN,NaN,NaN,-0.002443461,-0.007330383,-0.0012217305,0.0,0.01436521,0.074220255
1698280207751,-0.37110126,-0.79248077,9.703699,NaN,NaN,NaN,0.0,-0.012217305,-0.0012217305,0.05746084,-0.050278235,0.11252748
1698280207750,NaN,NaN,NaN,-0.36237228,-0.68484867,9.775993,NaN,NaN,NaN,NaN,NaN,NaN
1698280207761,-0.35434186,-0.81881696,9.744401,NaN,NaN,NaN,-0.0036651916,-0.008552114,-0.0012217305,0.04309563,-0.050278235,-0.062249243
1698280207760,NaN,NaN,NaN,-0.3601577,-0.6863992,9.775968,NaN,NaN,NaN,NaN,NaN,NaN
1698280207771,-0.34955344,-0.8619126,9.840169,NaN,NaN,NaN,-0.0061086523,-0.0012217305,0.0,0.059855044,-0.076614454,-0.021547815
1698280207770,NaN,NaN,NaN,-0.3582359,-0.6883353,9.775902,NaN,NaN,NaN,NaN,NaN,NaN
1698280207781,-0.4141969,-0.80205756,9.880871,-0.35791525,-0.68938214,9.77584,0.0,0.004886922,0.0012217305,NaN,NaN,NaN
1698280207780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062249243,-0.11971009,0.07182605
1698280207791,-0.4381389,-0.7374141,9.859323,-0.3586154,-0.68903553,9.775838,0.004886922,0.0061086523,0.0012217305,NaN,NaN,NaN
1698280207790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.05746084,0.11252748
1698280207801,-0.47884035,-0.6727707,9.816227,-0.36035815,-0.68729496,9.775897,0.007330383,0.0036651916,0.0012217305,NaN,NaN,NaN
1698280207800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.023942016,0.0047884034,0.090979666
1698280207810,-0.45968673,-0.7230489,9.794679,NaN,NaN,NaN,0.0036651916,-0.0012217305,0.0012217305,NaN,NaN,NaN
1698280207811,NaN,NaN,NaN,-0.3617004,-0.6862839,9.775918,NaN,NaN,NaN,-0.06464344,0.06943185,0.047884032
1698280207820,-0.34715924,-0.6871359,9.837775,NaN,NaN,NaN,-0.002443461,-0.008552114,0.0012217305,NaN,NaN,NaN
1698280207821,NaN,NaN,NaN,-0.36143613,-0.68622994,9.775931,NaN,NaN,NaN,-0.045489833,0.019153614,0.02633622
1698280207830,-0.4213795,-0.6847417,9.794679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207831,NaN,NaN,NaN,-0.35991332,-0.68420714,9.77613,-0.002443461,-0.015882496,0.0012217305,0.06464344,0.05267244,0.06943185
1698280207840,-0.37349546,-0.7469909,9.737218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207841,NaN,NaN,NaN,-0.35774222,-0.68462116,9.77618,0.002443461,-0.015882496,0.0012217305,-0.007182605,0.05746084,0.02633622
1698280207850,-0.36631286,-0.7589619,9.770737,-0.35551038,-0.685113,9.776228,NaN,NaN,NaN,NaN,NaN,NaN
1698280207851,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.007330383,0.0,0.035913024,-0.0023942017,-0.02873042
1698280207861,-0.37828386,-0.7254431,9.895236,NaN,NaN,NaN,-0.002443461,0.004886922,0.0,0.04070143,-0.016759412,0.0023942017
1698280207860,NaN,NaN,NaN,-0.3541486,-0.6845844,9.776314,NaN,NaN,NaN,NaN,NaN,NaN
1698280207871,-0.39983168,-0.81163436,9.809045,NaN,NaN,NaN,0.0,0.013439035,0.0,0.02873042,0.01436521,0.12689269
1698280207870,NaN,NaN,NaN,-0.35449162,-0.68598,9.776203,NaN,NaN,NaN,NaN,NaN,NaN
1698280207881,-0.36870706,-0.7182605,9.773131,-0.3548075,-0.6866968,9.776142,NaN,NaN,NaN,NaN,NaN,NaN
1698280207880,NaN,NaN,NaN,NaN,NaN,NaN,0.0061086523,0.017104227,0.0,0.007182605,-0.06943185,0.04070143
1698280207891,-0.39983168,-0.7134721,9.746795,-0.35684252,-0.68476063,9.776203,0.008552114,0.009773844,0.0,NaN,NaN,NaN
1698280207890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04070143,0.021547815,0.0047884034
1698280207901,-0.47405192,-0.7134721,9.840169,-0.35864094,-0.6833465,9.776237,NaN,NaN,NaN,NaN,NaN,NaN
1698280207900,NaN,NaN,NaN,NaN,NaN,NaN,0.009773844,0.0012217305,0.0,0.009576807,0.02633622,-0.019153614
1698280207911,-0.46208093,-0.7278373,9.710882,-0.35948864,-0.68219435,9.776286,NaN,NaN,NaN,-0.059855044,0.02633622,0.07182605
1698280207910,NaN,NaN,NaN,NaN,NaN,NaN,0.007330383,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280207921,-0.45489833,-0.7206547,9.753978,-0.36030778,-0.68130326,9.776319,NaN,NaN,NaN,-0.047884032,0.009576807,-0.055066638
1698280207920,NaN,NaN,NaN,NaN,NaN,NaN,0.004886922,-0.007330383,0.0,NaN,NaN,NaN
1698280207930,-0.40222588,-0.7015011,9.844957,-0.3593057,-0.6801232,9.776437,NaN,NaN,NaN,NaN,NaN,NaN
1698280207931,NaN,NaN,NaN,NaN,NaN,NaN,-0.002443461,-0.014660766,-0.0012217305,-0.04070143,0.016759412,-0.011971008
1698280207940,-0.37349546,-0.7685388,9.840169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280207941,NaN,NaN,NaN,-0.35715902,-0.68069017,9.776477,-0.0061086523,-0.02321288,-0.0012217305,0.007182605,0.035913024,0.076614454
1698280207950,-0.4189853,-0.7637503,9.739613,NaN,NaN,NaN,NaN,NaN,NaN,0.035913024,-0.02873042,0.07182605
1698280207951,NaN,NaN,NaN,-0.35511324,-0.68185055,9.77647,-0.004886922,-0.018325957,-0.0012217305,NaN,NaN,NaN
1698280207961,-0.32321724,-0.81163436,9.828198,NaN,NaN,NaN,-0.0012217305,-0.008552114,-0.0012217305,-0.009576807,-0.023942016,-0.02633622
1698280207960,NaN,NaN,NaN,-0.35189876,-0.6833682,9.77648,NaN,NaN,NaN,NaN,NaN,NaN
1698280207971,-0.47884035,-0.7062895,9.82341,NaN,NaN,NaN,0.0036651916,0.0036651916,-0.0012217305,NaN,NaN,NaN
1698280207970,NaN,NaN,NaN,-0.35219172,-0.6828673,9.7765045,NaN,NaN,NaN,0.08140286,-0.07182605,0.059855044
1698280207981,-0.40462008,-0.7350199,9.830592,-0.35245523,-0.68233377,9.776533,NaN,NaN,NaN,-0.07182605,0.031124622,0.055066638
1698280207980,NaN,NaN,NaN,NaN,NaN,NaN,0.0036651916,0.009773844,0.0,NaN,NaN,NaN
1698280207991,-0.38067806,-0.79726917,9.878476,-0.35285348,-0.68246293,9.776509,0.002443461,0.009773844,0.0,0.0,0.0023942017,0.062249243
1698280208001,-0.36870706,-0.6679823,9.861717,-0.35311633,-0.68099517,9.776602,0.002443461,0.0,0.0,NaN,NaN,NaN
1698280208000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.023942016,-0.05746084,0.110133275
1698280208011,-0.34476504,-0.7445967,9.830592,-0.3520739,-0.6807744,9.776655,NaN,NaN,NaN,NaN,NaN,NaN
1698280208010,NaN,NaN,NaN,NaN,NaN,NaN,0.004886922,-0.008552114,0.0,0.038307227,0.06943185,0.093373865
1698280208021,-0.4237737,-0.6560113,9.809045,-0.3516279,-0.6788804,9.776803,NaN,NaN,NaN,NaN,NaN,NaN
1698280208020,NaN,NaN,NaN,NaN,NaN,NaN,0.0061086523,-0.010995574,0.0,0.062249243,-0.0047884034,0.062249243
1698280208031,-0.38067806,-0.7230489,9.842564,-0.3500656,-0.6779369,9.776924,NaN,NaN,NaN,-0.016759412,0.08140286,0.04070143
1698280208030,NaN,NaN,NaN,NaN,NaN,NaN,0.004886922,-0.007330383,0.0,NaN,NaN,NaN
1698280208041,-0.38307226,-0.7565677,9.80665,-0.34903365,-0.67786914,9.776966,NaN,NaN,NaN,0.021547815,0.011971008,0.074220255
1698280208040,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0012217305,0.0,NaN,NaN,NaN
1698280208051,-0.37828386,-0.79726917,9.801862,-0.3495319,-0.6799485,9.776803,NaN,NaN,NaN,NaN,NaN,NaN
1698280208050,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.012217305,0.0,0.019153614,-0.019153614,0.038307227
1698280208061,-0.39025488,-0.7206547,9.746795,-0.3498496,-0.67885584,9.776868,0.002443461,0.017104227,0.0,NaN,NaN,NaN
1698280208060,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.023942016,-0.059855044,0.033518825
1698280208071,-0.45729253,-0.7254431,9.797073,NaN,NaN,NaN,-0.0012217305,0.02076942,0.0,0.01436521,0.01436521,-0.019153614
1698280208070,NaN,NaN,NaN,-0.35261282,-0.6785032,9.7767935,NaN,NaN,NaN,NaN,NaN,NaN
1698280208081,-0.4237737,-0.7134721,9.801862,-0.35503626,-0.67828774,9.776721,-0.0036651916,0.015882496,-0.0012217305,NaN,NaN,NaN
1698280208080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.050278235,0.009576807,0.02873042
1698280208091,-0.44771573,-0.7565677,9.8042555,-0.3573004,-0.67903996,9.776586,-0.002443461,0.009773844,-0.0012217305,-0.01436521,0.021547815,0.033518825
1698280208101,-0.44532153,-0.7374141,9.811439,-0.35883826,-0.6792901,9.776512,0.0,0.008552114,-0.0012217305,NaN,NaN,NaN
1698280208100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.035913024,-0.019153614,0.035913024
1698280208111,-0.4141969,-0.7182605,9.8042555,-0.3597568,-0.67901653,9.776498,-0.0012217305,0.0061086523,-0.0012217305,NaN,NaN,NaN
1698280208110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.033518825,0.0,0.04309563
1698280208121,-0.38307226,-0.7517793,9.753978,-0.3599196,-0.6796015,9.776451,NaN,NaN,NaN,-0.0023942017,0.016759412,0.035913024
1698280208120,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,0.0036651916,-0.0012217305,NaN,NaN,NaN
1698280208131,-0.39983168,-0.770933,9.799467,-0.36008945,-0.6801565,9.776406,NaN,NaN,NaN,0.02873042,-0.01436521,-0.011971008
1698280208130,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,-0.0012217305,NaN,NaN,NaN
1698280208141,-0.4309563,-0.7541735,9.751583,-0.36054647,-0.68063974,9.776355,NaN,NaN,NaN,NaN,NaN,NaN
1698280208140,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012217305,-0.002443461,-0.002443461,0.011971008,-0.033518825,0.031124622
1698280208151,-0.4381389,-0.7182605,9.773131,-0.3612332,-0.680714,9.776324,-0.0012217305,-0.004886922,-0.0012217305,NaN,NaN,NaN
1698280208150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.016759412,-0.016759412,-0.01436521
1698280208161,-0.38307226,-0.7086837,9.775525,-0.36037073,-0.6805433,9.776368,NaN,NaN,NaN,-0.023942016,0.016759412,0.0047884034
1698280208160,NaN,NaN,NaN,NaN,NaN,NaN,-0.0036651916,-0.0036651916,-0.002443461,NaN,NaN,NaN
1698280208170,-0.4237737,-0.6775591,9.809045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280208171,NaN,NaN,NaN,-0.36018938,-0.6798812,9.776421,-0.0061086523,-0.004886922,-0.002443461,0.02873042,0.02633622,0.007182605
1698280208181,-0.49559975,-0.7422025,9.816227,NaN,NaN,NaN,-0.0061086523,-0.004886922,-0.002443461,-0.011971008,0.05746084,0.04070143
1698280208180,NaN,NaN,NaN,-0.36097264,-0.6805026,9.776349,NaN,NaN,NaN,NaN,NaN,NaN
1698280208190,-0.36391866,-0.7086837,9.80665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280208191,NaN,NaN,NaN,-0.35963023,-0.68063104,9.776389,-0.0036651916,-0.0061086523,-0.002443461,-0.08379706,-0.0023942017,0.047884032
1698280208201,-0.38307226,-0.7637503,9.8042555,-0.3585216,-0.6814632,9.776373,-0.0036651916,-0.009773844,-0.002443461,NaN,NaN,NaN
1698280208200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.045489833,0.02873042,0.038307227
1698280208210,-0.45250413,-0.7110779,9.844957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
